initial_design, DcGain, Voltage_Ripple
"[6.54884753533941e-06, 1.472604371801804e-05, 8.506504704951798e-06, 1.997417616223461e-05, 1.517865912701902e-05, 5.644283619104088e-06, 0.0005834439025481498, 5.964610895108872e-05, 0.0004952993096361995, 0.38680691406486445, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1430511,0.300431
"[1.4039845877703306e-05, 1.5273455698211974e-06, 1.4567596680528918e-05, 1.696806852499445e-05, 1.900041249303903e-05, 3.7366390371982235e-06, 0.0006094703102262349, 0.0004237132962993492, 0.0009854938405835397, 0.19345884438345737, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.5398948,0.1648008
"[1.2897328273001573e-05, 1.165414117115385e-05, 3.1385610301796017e-06, 1.4344812655353692e-05, 1.281897520253391e-05, 4.588972859122149e-06, 0.0002747255670861011, 0.0007120651378781099, 0.0005487309515523543, 0.749753555511352, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0190429,1.45286
"[9.476566982150364e-06, 9.874402523719813e-06, 1.8081360486349389e-06, 5.359101377085641e-06, 1.2353276115270107e-05, 1.6976203083083327e-05, 2.0217713399896825e-05, 0.0002991849087379446, 0.0006345694053467993, 0.7873034797447191, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0229739,1.00618
"[1.3050546338462303e-05, 8.67556253057624e-06, 1.2055172513808259e-05, 1.5168023096217912e-05, 3.327885447161836e-06, 7.65047832124359e-06, 0.00012077825155452621, 0.0009750293213624872, 0.00012460813554325905, 0.6602868857165941, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00354012,8.27636
"[1.8278889252547358e-05, 1.4817934056320104e-05, 1.2575964434859758e-06, 1.7787960556365057e-05, 3.1227364891185265e-06, 1.939433631172753e-05, 4.699256825101547e-05, 6.169412209503014e-05, 0.0001715332890294971, 0.44428552614675454, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.001156583,8.29728
"[8.744770048063659e-06, 1.5383000174361886e-05, 1.4844257407113145e-05, 4.992591351971545e-06, 3.898033112026176e-06, 9.794464439984858e-06, 0.00040629462175583743, 0.0005216982908936837, 0.0004103240311929283, 0.6940325646629972, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.058716,0.628278
"[1.7847775635806912e-05, 6.101355932638283e-06, 7.170343938778399e-06, 1.2955985463832331e-05, 5.638206220981514e-06, 1.3972344720325323e-06, 0.0005492900907306226, 0.0008579035436492904, 0.0003861446100987414, 0.3403521647932329, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1983941,0.3701178
"[1.696549945551878e-05, 1.97400067050951e-05, 1.332556996926454e-05, 1.5411993723499394e-05, 6.068954625775454e-06, 5.174410395243808e-06, 9.448142464230823e-05, 0.0008262910587545369, 0.00010539529356475146, 0.4263262664447268, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.01815902,2.399759
"[2.3815491714021464e-06, 1.8733583550316662e-05, 3.9700970524807075e-06, 1.755217832502173e-05, 1.557033182485512e-06, 8.568843578079235e-06, 0.0008666913453612209, 0.0001018311915244581, 0.000374894742457912, 0.1502536122958826, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.9323094,0.05117009
"[1.5566905906640196e-05, 6.687632830542343e-06, 6.87888016554315e-06, 1.9286299232206465e-05, 1.549533134826196e-05, 6.516680602013248e-06, 0.00019105966620625766, 0.0007963805021136665, 0.00046485745686365997, 0.3673283810658904, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.03922854,1.118441
"[1.67519608130011e-05, 5.721787212544932e-06, 1.6979615608811274e-05, 8.597003388842501e-06, 1.8849548459651727e-05, 6.30537916137504e-06, 3.430736220566085e-05, 0.0008655117016532388, 0.00029243262043971373, 0.4942038983294633, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0352329,1.00507
"[1.3565781950132212e-06, 4.919924550669799e-06, 1.53214849653208e-05, 1.9757760244416025e-05, 8.595997637415355e-06, 1.884435597229055e-06, 0.0007144795609427134, 0.0002088981370526621, 0.0007829674966083456, 0.4872221929924584, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0257733,1.3167
"[8.8950138337095e-06, 9.694500634266826e-06, 4.521631317065803e-06, 9.728783465018033e-06, 5.670995998466338e-06, 4.06718635382723e-06, 0.00014406044034676903, 0.00030624606509927437, 0.0006255760525087238, 0.24586244827396495, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.3919773,0.07427938
"[1.9452087818090872e-05, 1.9270097068701676e-05, 2.017896240249094e-06, 2.9814159129096855e-06, 7.214490791332226e-06, 1.3802554687850548e-05, 0.0005794352425519365, 0.0003620367594856926, 0.0007211350695501219, 0.10362716957964967, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6081743,0.02854149
"[1.9009604129861296e-06, 6.072880248777235e-06, 1.36519916350005e-05, 1.3826256752599063e-05, 1.4136317184078395e-05, 2.6184602242503128e-06, 0.0005837471957870682, 0.0006229965855015058, 0.0005696406946683188, 0.3621947923997405, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1440501,0.1180296
"[5.247877880290614e-06, 1.2335469339327768e-05, 1.0411924668175967e-05, 1.3091177718385591e-05, 9.679988282119588e-06, 9.016028883192782e-06, 0.0006113645087703097, 0.00012674970210094504, 0.00037870098460456735, 0.43567894413269936, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.04753736,0.0877396
"[2.9585157806212807e-06, 2.888458977474551e-06, 4.194315061859799e-06, 4.446383809894082e-06, 1.711714218792243e-05, 1.9218506508847788e-05, 0.00039947906716106415, 0.000805989993348924, 0.00032743723911163005, 0.5126296465525985, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.053,0.401376
"[5.408438043797719e-06, 1.3057424784444203e-05, 6.254835989440828e-06, 4.60390015012019e-06, 1.507491962940648e-06, 1.0318572764232314e-05, 0.00029163385193798415, 0.0007634330278933941, 0.0008744913889340874, 0.5832934549009046, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0239145,0.236653
"[4.537234660210913e-06, 6.60446680423354e-06, 6.720902382278097e-06, 1.4613631216347236e-05, 1.55379674470927e-05, 8.508821065718589e-06, 0.0009668860583928456, 0.00035681938556898383, 0.00039101718657342594, 0.5872811782655231, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0884766,0.12044
"[1.4471196337635122e-05, 1.289266343933717e-05, 1.3622493500561765e-05, 4.425251057937071e-06, 1.3189947092778225e-05, 4.6822887825006695e-06, 0.0008178838576409793, 0.0008318767013134849, 0.0005210675588313053, 0.6666544085654479, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1467,0.440536
"[1.056563564947386e-05, 1.0929640443535392e-05, 5.86508007933524e-06, 1.7910781576600673e-05, 1.3154452525992657e-05, 1.8339542837761292e-05, 0.0001529910954518121, 0.0006515581800178938, 0.0005221177793897357, 0.24212268726622677, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4038913,0.2631265
"[1.5986385358556974e-05, 1.2768445413539892e-05, 2.591877505001109e-06, 1.0636441868005646e-06, 5.283507099756859e-06, 1.619444516658229e-05, 8.291303799466903e-05, 0.00021159356195240574, 0.0007311798568544127, 0.2187832343497399, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4222126,0.03259026
"[4.058886516838063e-06, 8.806662644144874e-06, 8.430514432719837e-06, 6.09102260572651e-06, 2.6651367751927747e-06, 8.019809053781387e-06, 0.00015872007617023938, 0.0005357758156377187, 0.0006682642146801805, 0.8721333774188686, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0744659,0.313138
"[1.2795263829058623e-05, 7.9416976386881e-06, 4.08986929621745e-06, 7.5720352952187195e-06, 5.905245792504676e-06, 4.552055470634177e-06, 0.0005163368626734922, 0.0002540799015745699, 0.0002982611526190506, 0.7578234520834845, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0488216,0.74467
"[1.5753070058335821e-06, 1.1269846483031652e-05, 1.7878301751713474e-05, 6.22203720705962e-06, 1.952320274498606e-05, 6.847527061341085e-06, 0.0007151490180357391, 8.824191386205227e-05, 0.0006385395674692837, 0.39811506665950713, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.05723756,0.104929
"[1.1753501098025974e-05, 1.66682854580588e-05, 5.356571949856805e-06, 4.183699715838984e-06, 1.2597408359707599e-05, 3.949157984771002e-06, 0.0001957862318936486, 0.0009754351439030636, 0.0009362301135894288, 0.2859319735481779, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1849658,0.5092078
"[7.6107647970727925e-06, 1.769959064657936e-05, 1.2179563952979459e-05, 1.7562644950132206e-05, 1.3143021446086158e-05, 4.146740492624563e-06, 0.0009733498223076835, 5.354772351038642e-05, 0.0004834386909005442, 0.6302776881016103, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00458371,10.4899
"[1.6991309458839075e-05, 2.902429544092502e-06, 3.0983890747716053e-06, 1.0730302299143741e-05, 1.1731001306753112e-05, 1.6016218337517256e-06, 0.0008076773339790078, 0.0008632097239175542, 0.00031621565393720794, 0.29713794544620775, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1068402,0.7325066
"[1.2918417828559277e-05, 1.805557949452237e-05, 1.6324084123336472e-05, 4.646229994753263e-06, 1.5302151892316985e-05, 1.8537761110142087e-05, 0.0008962162184246277, 0.0008751124048947955, 0.00035332166793620204, 0.1492115821338521, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6052545,0.01332506
"[4.962668777115237e-06, 6.975947938928404e-06, 1.6156299256544027e-05, 4.657880382493723e-06, 1.7242485278105178e-05, 1.7290799637001605e-05, 0.0003314461938187234, 0.0009294367567601117, 0.00024269815715179268, 0.7926174331516758, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0935341,0.112939
"[1.5608929405378966e-05, 1.590368361991204e-05, 7.0077980562272104e-06, 2.170583955587028e-06, 4.630844368777612e-06, 8.677712400297752e-06, 0.00015712350379799842, 0.0003747951635477673, 0.0005629364118561802, 0.29431038722539526, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1395477,0.1160817
"[1.2163246228830987e-05, 1.2209638931425033e-05, 1.8508258588223154e-05, 6.236372208641656e-06, 1.1419002521321758e-05, 1.9026980427726185e-05, 1.593741895269657e-05, 0.00013522358993341323, 0.000982005067451627, 0.8541210476789388, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.107586,0.50967
"[1.460884221876583e-05, 1.3401121898201601e-05, 7.43548190283999e-06, 1.8386006451914147e-05, 1.3703199837995878e-05, 1.4574208368524197e-05, 0.00038849107463644674, 0.0001623599271914318, 0.0009266982660278883, 0.33940955403422846, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2039499,0.5473496
"[9.997755823952246e-06, 2.5580347399500303e-06, 9.0312419146958e-06, 3.876160472763909e-06, 2.3489145577866787e-06, 1.9184034515664342e-05, 0.0008707533430068298, 0.0007856688004323129, 1.7461579487876214e-05, 0.6647215719651439, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0264393,3.06262
"[1.7560370923493287e-05, 1.357585101187034e-05, 1.7028645956097543e-06, 3.5321998293055933e-06, 1.6406352095668104e-05, 1.6826924792568667e-05, 0.0007568449497598288, 0.0006642357753337851, 0.0007850486127572613, 0.6653777069144247, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.160884,0.299739
"[8.273927731497434e-06, 8.336454838544931e-06, 9.04659878427518e-06, 2.8156621348403694e-06, 3.0256236807470735e-06, 7.924993378818395e-06, 0.00028218651643769716, 0.0008801149604361649, 0.0005165525581461389, 0.3825152904926691, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.01235944,0.6556904
"[6.080264861998963e-06, 5.316425032887007e-06, 9.661491400523396e-06, 1.9825994201281598e-05, 1.87986785522773e-05, 2.1191905594252344e-06, 0.0008698528581126539, 0.0004499958553311311, 0.0009218621464445726, 0.10952040536429189, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7139192,0.02268124
"[1.8152737791241107e-05, 1.7935724498459263e-05, 1.1622610448895063e-05, 1.5859940988524065e-05, 4.852284507158532e-06, 6.584843454937036e-06, 0.0007253518229700396, 0.00013755791547018, 0.0009333517284721106, 0.20599074731583486, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6063274,0.185619
"[1.3344059915493063e-05, 1.1707252255077773e-05, 1.116991601516229e-05, 1.6636767469502966e-05, 1.5514761269662743e-05, 4.111767537539064e-06, 0.000740322815955822, 0.0006379511725463932, 0.00016989169986209027, 0.8685563374428943, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.917652,0.0408832
"[1.7001222440403545e-05, 4.274110763945687e-06, 5.539595234269076e-06, 1.5317535195298224e-05, 1.7464010108122724e-05, 2.8115026925297227e-06, 0.000631336244061038, 0.0002574767464909502, 0.0007471348791653048, 0.8745653620663303, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.15628,0.0493111
"[1.2879195596434115e-05, 1.4460662188676065e-05, 1.5421884245080925e-05, 1.5548511097368892e-05, 1.0533080927729566e-05, 1.1233679941966111e-05, 0.0001500554833156438, 0.00015606234641967566, 0.00027926950357857143, 0.3321067624310383, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1508815,0.2707574
"[1.6371061649238834e-05, 3.905172974006479e-06, 1.1542883532634083e-05, 1.489979287525376e-05, 1.0255813208413282e-05, 5.832630015439882e-06, 0.0009514287129783684, 5.9503838295771594e-05, 0.0005305783158443126, 0.6352687201133536, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.001132782,23.05562
"[9.176764518324729e-06, 5.821519606045088e-06, 1.3476608577895019e-05, 1.13507541054427e-05, 6.092811704194743e-06, 1.5314472237222704e-05, 0.00031407917605161126, 0.00018874874851341504, 0.0008925543330258044, 0.15340521914352018, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.689919,0.08538383
"[1.9968988932318145e-05, 2.5436389016610127e-06, 1.1139923683974925e-05, 1.8089253215140488e-05, 1.2788845133696345e-05, 1.3826381222805437e-05, 3.1809439193473324e-05, 0.00038900758961797, 0.0008702282244219476, 0.41253234523773086, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.01646834,1.463552
"[1.4966694320294928e-05, 1.6411925961286326e-06, 1.6406096271823161e-06, 1.8920431068974697e-05, 1.7192415895879636e-05, 2.8650352001439146e-06, 0.0007974070203898304, 0.00010548603445077193, 3.7643637657647765e-05, 0.8434361055999955, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.872237,0.139221
"[6.836152647650881e-06, 8.819765643868648e-06, 2.7138273992500485e-06, 1.2027383521475071e-05, 1.5681893558218247e-05, 8.34824495014046e-06, 0.0005243051959804236, 0.0007134995095254557, 0.0008317113230528167, 0.5486716636232569, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.006320214,4.076106
"[1.071732605329211e-05, 9.822463043108173e-06, 7.044375571166291e-06, 1.2427345191747848e-06, 1.0174516807746735e-05, 1.7472283175059107e-05, 0.0001262782652660129, 0.00027797317075543555, 0.0008984701268936008, 0.1489176829844004, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6404658,0.03228552
"[1.9359910776472724e-06, 1.8287726295846872e-05, 1.6638267276455802e-05, 1.0844931770181582e-05, 3.4072537576574926e-06, 1.7615357840044017e-05, 0.00030142515041371753, 0.0008944632409588681, 0.0006466788463194509, 0.3798701062264591, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.09323921,0.1394737
"[6.798907906114074e-06, 1.6455432060327227e-05, 7.85155066163096e-06, 1.563581064311713e-05, 1.7943025275095314e-05, 1.5959712565361063e-05, 0.0009030300753457102, 0.0007226156646689054, 0.0002949525040410827, 0.33471286242652815, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.06681404,0.4107866
"[6.708230048518861e-06, 6.486904601660109e-06, 4.223662868787691e-06, 1.3043826775441507e-05, 8.178450502354275e-06, 1.6913411701578715e-05, 0.0007223180556112424, 0.0001970946071651477, 0.00035868359355327857, 0.8961326392895381, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.757573,0.0560128
"[7.3679802184999905e-06, 1.6434356860031631e-06, 1.2967037101944158e-05, 1.2664162355436498e-05, 1.736190021630361e-05, 7.100442250052271e-06, 3.3905762976542075e-05, 0.0005110972520792499, 0.00044338382527482883, 0.22311625005759417, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.5518361,0.04430404
"[7.561466469606798e-06, 1.9248434476687334e-05, 1.0135357261446655e-05, 5.472739229952181e-06, 1.843851197054013e-05, 1.962635411824918e-06, 6.777931330367497e-05, 0.0007902708286800574, 0.0007151352313796634, 0.16613993674102462, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4996739,0.04181139
"[1.6161362880388708e-06, 1.0919877641154653e-05, 3.46972771117414e-06, 2.760642479546115e-06, 9.1929955995158e-06, 1.1374737601642375e-05, 0.0007369851969097596, 0.0009827896877897568, 0.00026701414613991873, 0.1101936586452589, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6886476,0.1598869
"[1.985753172168214e-05, 5.4265455067070076e-06, 1.6063874712828935e-05, 1.3315194079968842e-05, 1.021842091099807e-05, 8.448834122548382e-06, 0.0007090250459197573, 0.0005205053546118, 0.00023454296250291262, 0.8729294302084695, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.0778,0.051439
"[1.4699888032111558e-05, 8.542602923357967e-06, 9.754649188118996e-06, 1.3113868047834321e-05, 3.235728452385696e-06, 1.095850540039755e-05, 0.00038408751161816, 0.00012933859118036334, 0.0005983673437858453, 0.11506002085736651, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7345819,0.006827425
"[5.18308665959619e-06, 1.2459340437068656e-05, 1.7520844853456303e-05, 1.709753302516963e-05, 1.2404729820110823e-05, 1.0762803941177657e-05, 0.00012559897106083, 0.000596967749211463, 0.0007697960734169603, 0.26897896096219, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.3796876,0.07718232
"[7.0054144770464e-06, 7.4680665728930285e-06, 2.5103628077619633e-06, 4.812071945898067e-06, 3.8477884351157304e-06, 9.776994544005885e-06, 0.00044830373637387073, 0.0009979005940993395, 0.0007294833196388147, 0.6728278320099015, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.04981798,0.2763781
"[8.919461208478044e-06, 7.730519510194455e-06, 1.885194938726827e-05, 3.762853102392478e-06, 5.557457155167563e-06, 9.454063106732118e-06, 0.0006683749965714377, 0.0006479272308744902, 0.0003030116146004442, 0.7037571265143502, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0787383,0.172521
"[9.59883619009538e-06, 9.712726745949274e-06, 5.0433531360419655e-06, 5.681014993549533e-06, 1.655258768761886e-05, 9.80026030022868e-06, 0.0007450345597644522, 0.00048804444423505166, 3.476123285836502e-05, 0.8578440736562912, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.768203,0.0537806
"[4.840440043770737e-06, 1.723445751465092e-05, 1.0871622052510834e-06, 1.5799652892435054e-05, 1.3384061999844971e-05, 1.9155242259018764e-06, 0.0008073538962973862, 0.0002135097440006569, 0.0009134762849939907, 0.8998742391950263, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.611501,0.0265431
"[1.3560573383152497e-05, 1.8295693203324102e-05, 4.335819952719375e-06, 9.123950850075824e-06, 1.328905627144642e-05, 4.824586563630236e-06, 0.0008157938292824481, 0.000916038486132903, 0.0006995523772272032, 0.8306206312419361, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.807397,0.0389206
"[1.6815015556213243e-05, 2.2004982399161623e-06, 1.241217516582419e-05, 1.140313945871375e-05, 1.5060639590285676e-06, 1.9750893043622947e-05, 0.0008116922501788497, 0.00025342808454824047, 0.00013647362253600722, 0.8255516569550364, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.894666,0.0341097
"[8.389293386247028e-06, 1.6850796923580304e-05, 6.10129990131839e-06, 1.0496999427884165e-05, 8.093482257842037e-06, 1.2031268694378147e-05, 0.0003869355970763952, 0.0007893257055620313, 0.0006949954717346201, 0.4034783552582255, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.07338328,0.2221595
"[1.3958055237541055e-06, 5.257298782792233e-06, 4.758137360351607e-06, 2.348949844474524e-06, 1.8319797377059046e-05, 3.2691790002934487e-06, 0.0003725817337782491, 0.0007807075151978302, 0.0007605634446350013, 0.3699692794250884, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00436939,1.89216
"[1.8979187989336248e-05, 1.3643918825607633e-06, 7.503796716756023e-06, 1.3530438571464846e-05, 1.0065772046304338e-05, 3.807551430855355e-06, 0.0004965346397661015, 2.1643351006578772e-05, 0.0001387122123104028, 0.3016840060663495, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2946285,0.2362738
"[1.9938347190015887e-06, 7.646387608947639e-06, 1.0504176540607187e-05, 1.686412623486157e-05, 1.6917622766641564e-05, 1.229648935848981e-05, 0.000995493901655705, 0.00013484320534747012, 0.0009873628247809875, 0.2390654481359812, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4213564,0.02307641
"[1.617249333436295e-05, 1.0095107540486857e-05, 1.1183710119427868e-05, 2.5284034475353296e-06, 1.880022462929609e-05, 9.326948978343098e-06, 0.0005458273310089437, 0.0008405794471432544, 0.00023303780984559316, 0.1520990188766711, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6558767,0.0371735
"[1.2709715262972654e-06, 1.5781322466416515e-05, 1.39979293738143e-05, 1.76005744662568e-05, 1.0904157378509267e-06, 1.2723307029983879e-05, 0.00044632093378830254, 0.00010096595891318136, 0.0007359109730021046, 0.26530406025112785, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.3374129,0.1604316
"[2.4099194362638836e-06, 4.089863772170982e-06, 7.81994191626025e-06, 1.569696950359839e-05, 2.4857160584738347e-06, 7.922781448639828e-06, 0.0005792004094777597, 0.00042784525676440265, 0.000565545408271894, 0.5545432234148625, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02659929,0.3297217
"[1.8107208763538105e-05, 6.992350212364566e-06, 1.3139065749786362e-05, 7.725719250204745e-06, 5.686045367016711e-06, 1.8946345603165075e-06, 0.0007427970401203157, 0.000935522960978812, 0.00078829953147797, 0.36635147407095825, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.007078984,1.403969
"[1.882737331764361e-06, 1.2448951500201002e-05, 1.4625953329462899e-05, 5.463313562167495e-06, 1.631693388111158e-05, 1.6026001602504393e-05, 4.173874968870969e-06, 0.0008700345828040707, 0.0009323657732910601, 0.2078413789918364, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6194484,0.08320635
